mean_predicted,km_observed,ci_lower,ci_upper,n_patients,model,cancer,fold
0.14831768715581342,0.6999999999999998,0.3287165932797347,0.8919490412248441,11,MCAT,GBMLGG,4
0.42244701497314413,0.8750000000000001,0.38700001403202483,0.9813929658789661,11,MCAT,GBMLGG,4
0.7445157379194446,0.9,0.47300927136205023,0.9852813933673431,11,MCAT,GBMLGG,4
0.8338248877893868,1.0,1.0,1.0,12,MCAT,GBMLGG,4
0.8619957909076607,0.8888888888888886,0.4329650902258062,0.9835640285255789,11,MCAT,GBMLGG,4
0.8663733508421515,1.0,1.0,1.0,11,MCAT,GBMLGG,4
0.8689578334950504,1.0,0.4329650902258062,0.9835640285255789,11,MCAT,GBMLGG,4
0.8707530735581014,1.0,1.0,1.0,12,MCAT,GBMLGG,4
0.00264609361011017,0.5555555555555554,0.20424177563882337,0.804525015879248,9,MCAT,LUAD,0
0.003244661000056279,0.7619047619047616,0.20210915561992587,0.8578815117376174,9,MCAT,LUAD,0
0.011946947132456353,0.7000000000000001,0.2247906640336551,0.9182986285969302,9,MCAT,LUAD,0
0.16802351109831828,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,LUAD,0
0.5932839273052947,0.7142857142857143,0.2581536654587949,0.9197974560448583,9,MCAT,LUAD,0
0.8052681948642697,1.0,0.20380926326763904,0.9691797888667427,9,MCAT,LUAD,0
0.8057104421068553,1.0,1.0,1.0,9,MCAT,LUAD,0
0.8063035901338349,0.6481481481481479,0.25317459438599577,0.87206762779799,9,MCAT,LUAD,0
0.8072341741832021,0.7777777777777776,0.3647512311654739,0.9392964424866017,9,MCAT,LUAD,0
0.8104551271062025,1.0,1.0,1.0,10,MCAT,LUAD,0
0.0010258182253667374,0.7291666666666667,0.2763902203361229,0.9253531812572053,9,MCAT,LUAD,1
0.001384386198888709,0.48611111111111105,0.12813695074109674,0.7762895839458677,9,MCAT,LUAD,1
0.007177789162026073,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,LUAD,1
0.0967254200557563,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,LUAD,1
0.6917682626486261,0.7777777777777776,0.3647512311654739,0.9392964424866017,9,MCAT,LUAD,1
0.750362878738328,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,MCAT,LUAD,1
0.7509732583642755,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,LUAD,1
0.751816542554494,0.8,0.1257301829944313,0.8817564073935323,9,MCAT,LUAD,1
0.7534076091323224,1.0,1.0,1.0,9,MCAT,LUAD,1
0.7589223406098597,0.675,0.29058535740313257,0.8824967337087402,10,MCAT,LUAD,1
0.012448655099358228,0.6349206349206347,0.12310745838151649,0.7689013585086405,9,MCAT,LUAD,2
0.01638948396780783,0.6666666666666665,0.2816822422216508,0.8783067576313743,9,MCAT,LUAD,2
0.03659463930004221,0.7500000000000001,0.314807113705519,0.9308983170906276,9,MCAT,LUAD,2
0.1459387081741047,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,LUAD,2
0.5594877146482475,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,MCAT,LUAD,2
0.8132639458559882,1.0,1.0,1.0,9,MCAT,LUAD,2
0.8187903015599175,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,LUAD,2
0.8190906153685633,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,MCAT,LUAD,2
0.819291796485188,0.7777777777777776,0.3647512311654739,0.9392964424866017,9,MCAT,LUAD,2
0.8198891282107127,0.6562500000000001,0.15712586365637785,0.9085853661603863,10,MCAT,LUAD,2
0.006613033050022494,0.3750000000000001,0.08700622510135315,0.6743633265627795,9,MCAT,LUAD,3
0.007803552132732702,0.6666666666666665,0.2816822422216508,0.8783067576313743,9,MCAT,LUAD,3
0.03901655481403968,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,LUAD,3
0.36535279307948326,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,LUAD,3
0.7781322757120415,0.7500000000000001,0.314807113705519,0.9308983170906276,9,MCAT,LUAD,3
0.8152157920285966,0.7291666666666667,0.2763902203361229,0.9253531812572053,9,MCAT,LUAD,3
0.8161671809317392,1.0,1.0,1.0,9,MCAT,LUAD,3
0.8165090764798435,1.0,1.0,1.0,9,MCAT,LUAD,3
0.8168830707600234,1.0,1.0,1.0,9,MCAT,LUAD,3
0.8174434924649818,0.7111111111111109,0.232714469071382,0.9233724996159962,9,MCAT,LUAD,3
0.030721235951248087,0.7500000000000001,0.314807113705519,0.9308983170906276,9,MCAT,LUAD,4
0.05783368506212313,0.5555555555555554,0.13587247761957927,0.7193145897250302,9,MCAT,LUAD,4
0.22183904422704043,0.6481481481481479,0.25317459438599577,0.87206762779799,9,MCAT,LUAD,4
0.4308540091144083,0.7291666666666667,0.2763902203361229,0.9253531812572053,9,MCAT,LUAD,4
0.6650155197180649,1.0,1.0,1.0,9,MCAT,LUAD,4
0.8446962810586175,1.0,1.0,1.0,9,MCAT,LUAD,4
0.8524082822549269,0.6000000000000001,0.10757811523828895,0.7512738499261936,9,MCAT,LUAD,4
0.8533922101747149,1.0,1.0,1.0,9,MCAT,LUAD,4
0.855318036131902,0.7619047619047616,0.3321725136385504,0.9351042486971866,9,MCAT,LUAD,4
0.8624404529268125,1.0,1.0,1.0,9,MCAT,LUAD,4
0.7590519902869622,0.7500000000000001,0.314807113705519,0.9308983170906276,10,MCAT,UCEC,0
0.8071499750711997,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,UCEC,0
0.8580031229661707,0.9,0.47300927136205023,0.9852813933673431,10,MCAT,UCEC,0
0.8838222259779883,0.8,0.20380926326763904,0.9691797888667427,9,MCAT,UCEC,0
0.8978629876467116,1.0,1.0,1.0,10,MCAT,UCEC,0
0.9136630561841093,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,MCAT,UCEC,0
0.9226216699264768,0.7500000000000001,0.1468058374618532,0.8415241908918336,10,MCAT,UCEC,0
0.926390812641995,1.0,1.0,1.0,9,MCAT,UCEC,0
0.9302346470998512,1.0,1.0,1.0,10,MCAT,UCEC,0
0.9343067665059225,1.0,1.0,1.0,10,MCAT,UCEC,0
0.611404882032694,0.8333333333333333,0.27312284992835606,0.9747124266908934,10,MCAT,UCEC,1
0.7090114385862437,0.7500000000000001,0.314807113705519,0.9308983170906276,9,MCAT,UCEC,1
0.8244636915584355,0.8888888888888886,0.4329650902258062,0.9835640285255789,10,MCAT,UCEC,1
0.8911193860435398,1.0,1.0,1.0,9,MCAT,UCEC,1
0.9044843521441557,0.8888888888888886,0.4329650902258062,0.9835640285255789,10,MCAT,UCEC,1
0.9168221763454254,1.0,1.0,1.0,9,MCAT,UCEC,1
0.9281487836366915,0.8750000000000001,0.38700001403202483,0.9813929658789661,10,MCAT,UCEC,1
0.9338453011812331,0.8333333333333333,0.27312284992835606,0.9747124266908934,9,MCAT,UCEC,1
0.936180282712702,1.0,0.4329650902258062,0.9835640285255789,10,MCAT,UCEC,1
0.9370883159876737,0.8888888888888886,0.4329650902258062,0.9835640285255789,10,MCAT,UCEC,1
0.6073583977268451,0.7000000000000001,0.2247906640336551,0.9182986285969302,10,MCAT,UCEC,2
0.7222036558756819,1.0,0.27312284992835606,0.9747124266908934,9,MCAT,UCEC,2
0.7886264528823307,0.8,0.20380926326763904,0.9691797888667427,10,MCAT,UCEC,2
0.8478402460387264,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,MCAT,UCEC,2
0.8860168067431105,0.8888888888888886,0.4329650902258062,0.9835640285255789,10,MCAT,UCEC,2
0.8916859018101795,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,MCAT,UCEC,2
0.8955071425467563,1.0,0.27312284992835606,0.9747124266908934,10,MCAT,UCEC,2
0.9009970161730264,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,UCEC,2
0.9076540674282475,1.0,1.0,1.0,10,MCAT,UCEC,2
0.9149180453423927,0.9,0.47300927136205023,0.9852813933673431,10,MCAT,UCEC,2
0.7101380819340354,1.0,1.0,1.0,10,MCAT,UCEC,3
0.7280084842645109,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,MCAT,UCEC,3
0.7382466624408864,0.6999999999999998,0.3287165932797347,0.8919490412248441,10,MCAT,UCEC,3
0.8234973348331585,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,MCAT,UCEC,3
0.9051532145245735,0.9,0.47300927136205023,0.9852813933673431,10,MCAT,UCEC,3
0.9074091726953932,1.0,1.0,1.0,9,MCAT,UCEC,3
0.908061622377853,0.9,0.47300927136205023,0.9852813933673431,10,MCAT,UCEC,3
0.9083236054981592,1.0,1.0,1.0,9,MCAT,UCEC,3
0.9083425540257032,1.0,1.0,1.0,10,MCAT,UCEC,3
0.9083706227604086,0.8333333333333333,0.27312284992835606,0.9747124266908934,10,MCAT,UCEC,3
0.6545919499899238,1.0,1.0,1.0,10,MCAT,UCEC,4
0.7875564132973341,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,MCAT,UCEC,4
0.8650226417312636,0.7777777777777776,0.3647512311654739,0.9392964424866017,10,MCAT,UCEC,4
0.9050954574618127,0.8333333333333333,0.27312284992835606,0.9747124266908934,9,MCAT,UCEC,4
0.9119347613172349,1.0,1.0,1.0,10,MCAT,UCEC,4
0.9234678103679337,0.6666666666666665,0.2816822422216508,0.8783067576313743,9,MCAT,UCEC,4
0.9342803869863923,1.0,1.0,1.0,10,MCAT,UCEC,4
0.9469238000201473,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,MCAT,UCEC,4
0.950556791348571,1.0,1.0,1.0,10,MCAT,UCEC,4
0.9520656603350744,1.0,1.0,1.0,10,MCAT,UCEC,4
0.7411791602504652,0.7500000000000001,0.314807113705519,0.9308983170906276,8,AMIL-sig,BLCA,0
0.7457115002139307,0.8333333333333333,0.27312284992835606,0.9747124266908934,7,AMIL-sig,BLCA,0
0.7473733229829482,0.7500000000000001,0.314807113705519,0.9308983170906276,8,AMIL-sig,BLCA,0
0.7494540086445413,0.7142857142857143,0.2581536654587949,0.9197974560448583,7,AMIL-sig,BLCA,0
0.7516460066317677,0.6666666666666666,0.19461663680623478,0.9044341643225163,7,AMIL-sig,BLCA,0
0.7539011185133965,0.5000000000000001,0.1520358902990239,0.774865012066889,8,AMIL-sig,BLCA,0
0.7552710202293046,0.8571428571428572,0.3340538792922218,0.9785610585261756,7,AMIL-sig,BLCA,0
0.7568773301335259,0.7500000000000001,0.22933332242913165,0.8606982769135387,8,AMIL-sig,BLCA,0
0.7613805492817429,0.8571428571428572,0.3340538792922218,0.9785610585261756,7,AMIL-sig,BLCA,0
0.7717787756403438,1.0,1.0,1.0,8,AMIL-sig,BLCA,0
0.7468463646132697,0.8333333333333333,0.27312284992835606,0.9747124266908934,8,AMIL-sig,BLCA,1
0.7526636181077241,0.8571428571428572,0.2581536654587949,0.9197974560448583,7,AMIL-sig,BLCA,1
0.754303077080707,0.5000000000000001,0.1520358902990239,0.774865012066889,8,AMIL-sig,BLCA,1
0.7569811238263287,1.0,1.0,1.0,7,AMIL-sig,BLCA,1
0.7584327312612734,0.7142857142857143,0.2581536654587949,0.9197974560448583,7,AMIL-sig,BLCA,1
0.7593265113725756,0.625,0.22933332242913165,0.8606982769135387,8,AMIL-sig,BLCA,1
0.7614004082582462,0.7142857142857143,0.2581536654587949,0.9197974560448583,7,AMIL-sig,BLCA,1
0.7642587513899328,0.625,0.22933332242913165,0.8606982769135387,8,AMIL-sig,BLCA,1
0.7659289349943779,0.8,0.20380926326763904,0.9691797888667427,7,AMIL-sig,BLCA,1
0.7714326838283436,0.8571428571428572,0.3340538792922218,0.9785610585261756,8,AMIL-sig,BLCA,1
0.7364740196412743,0.42857142857142866,0.09775220211692878,0.7343734170514472,8,AMIL-sig,BLCA,2
0.7430308874777254,0.8,0.20380926326763904,0.9691797888667427,7,AMIL-sig,BLCA,2
0.7448760262825578,0.625,0.22933332242913165,0.8606982769135387,8,AMIL-sig,BLCA,2
0.7466742796525585,0.8571428571428572,0.3340538792922218,0.9785610585261756,7,AMIL-sig,BLCA,2
0.7483926479669136,0.8333333333333333,0.27312284992835606,0.9747124266908934,7,AMIL-sig,BLCA,2
0.7497088313073781,0.5625000000000001,0.1468058374618532,0.8415241908918336,8,AMIL-sig,BLCA,2
0.7515107630835248,0.8571428571428572,0.2127974054293533,0.912111761205414,7,AMIL-sig,BLCA,2
0.7540332281119848,0.8571428571428572,0.2127974054293533,0.912111761205414,8,AMIL-sig,BLCA,2
0.7565398617429434,1.0,0.3340538792922218,0.9785610585261756,7,AMIL-sig,BLCA,2
0.7641576207277941,0.7291666666666667,0.2763902203361229,0.9253531812572053,8,AMIL-sig,BLCA,2
0.7643632750215821,0.8750000000000001,0.38700001403202483,0.9813929658789661,8,AMIL-sig,BLCA,3
0.7693767895310119,0.8571428571428572,0.3340538792922218,0.9785610585261756,7,AMIL-sig,BLCA,3
0.7716180051520686,0.5714285714285714,0.17186601552877506,0.8370827803491806,7,AMIL-sig,BLCA,3
0.7739164539767112,0.5000000000000001,0.1520358902990239,0.774865012066889,8,AMIL-sig,BLCA,3
0.7757365045498731,0.8333333333333333,0.19461663680623478,0.9044341643225163,7,AMIL-sig,BLCA,3
0.7770949094378043,0.5000000000000001,0.11094826035143791,0.8037092368500569,7,AMIL-sig,BLCA,3
0.7786131422044384,0.8750000000000001,0.314807113705519,0.9308983170906276,8,AMIL-sig,BLCA,3
0.780821990499349,0.7142857142857143,0.17186601552877506,0.8370827803491806,7,AMIL-sig,BLCA,3
0.7832203182443694,1.0,1.0,1.0,7,AMIL-sig,BLCA,3
0.7860313445244649,0.8571428571428572,0.15146703869770164,0.9017373657617976,8,AMIL-sig,BLCA,3
0.7500105323257902,0.8750000000000001,0.38700001403202483,0.9813929658789661,8,AMIL-sig,BLCA,4
0.754278078351223,0.5357142857142858,0.13198817696263862,0.8249970420397139,7,AMIL-sig,BLCA,4
0.7556699921555007,0.5714285714285714,0.09775220211692878,0.7343734170514472,7,AMIL-sig,BLCA,4
0.7577755979367637,0.7142857142857143,0.2581536654587949,0.9197974560448583,8,AMIL-sig,BLCA,4
0.7598938458663999,0.8571428571428572,0.3340538792922218,0.9785610585261756,7,AMIL-sig,BLCA,4
0.761771943134859,0.6666666666666666,0.19461663680623478,0.9044341643225163,7,AMIL-sig,BLCA,4
0.7632898964446033,0.8,0.20380926326763904,0.9691797888667427,8,AMIL-sig,BLCA,4
0.7652348576649259,0.8571428571428572,0.3340538792922218,0.9785610585261756,7,AMIL-sig,BLCA,4
0.7701107548070141,0.8571428571428572,0.3340538792922218,0.9785610585261756,7,AMIL-sig,BLCA,4
0.7782744665099625,0.6857142857142857,0.2127974054293533,0.912111761205414,8,AMIL-sig,BLCA,4
0.854678434135382,0.7647058823529412,0.4099648987015034,0.9224634711141256,20,AMIL-sig,BRCA,0
0.8686573522961719,0.9411764705882352,0.6501789018555798,0.9914991055661495,19,AMIL-sig,BRCA,0
0.874995534203216,0.8391608391608393,0.4940347169664982,0.9573312255515172,19,AMIL-sig,BRCA,0
0.8787100158563534,0.8571428571428572,0.3340538792922218,0.9785610585261756,19,AMIL-sig,BRCA,0
0.8819113639196804,1.0,1.0,1.0,19,AMIL-sig,BRCA,0
0.8850490105913653,0.9090909090909092,0.5080802057699292,0.9866738226678231,19,AMIL-sig,BRCA,0
0.8878456058718435,1.0,1.0,1.0,19,AMIL-sig,BRCA,0
0.8902700438012385,0.7419948472580051,0.44429355496263295,0.8960432674139708,19,AMIL-sig,BRCA,0
0.8923926736490683,0.9333333333333331,0.6126412437748727,0.9903322366500168,19,AMIL-sig,BRCA,0
0.8974535550553663,1.0,1.0,1.0,20,AMIL-sig,BRCA,0
0.8452099930511305,0.9090909090909092,0.5080802057699292,0.9866738226678231,19,AMIL-sig,BRCA,1
0.8624274170879723,1.0,1.0,1.0,19,AMIL-sig,BRCA,1
0.8695789011584437,0.7133126934984519,0.26101500605458805,0.9185378078825464,19,AMIL-sig,BRCA,1
0.8730323873172271,0.8750000000000001,0.38700001403202483,0.9813929658789661,19,AMIL-sig,BRCA,1
0.8776688530910306,0.8571428571428572,0.3340538792922218,0.9785610585261756,19,AMIL-sig,BRCA,1
0.8826786664332571,0.8,0.20380926326763904,0.9691797888667427,19,AMIL-sig,BRCA,1
0.8881403461581505,0.8399999999999997,0.4874153421609519,0.9585812447231263,19,AMIL-sig,BRCA,1
0.8942795969361548,1.0,1.0,1.0,19,AMIL-sig,BRCA,1
0.9031547735046795,0.9444444444444446,0.666390168335329,0.991982923674006,19,AMIL-sig,BRCA,1
0.9154916084267792,0.8173076923076926,0.5311128572285447,0.9377072184088536,20,AMIL-sig,BRCA,1
0.8169378826673884,0.7500000000000001,0.12794691759514565,0.9605486422850785,19,AMIL-sig,BRCA,2
0.8384930803680621,1.0,1.0,1.0,19,AMIL-sig,BRCA,2
0.85091963195754,0.71301247771836,0.3092245145386012,0.9071156233048717,19,AMIL-sig,BRCA,2
0.8593110451735407,0.8333333333333333,0.27312284992835606,0.9747124266908934,19,AMIL-sig,BRCA,2
0.8656636596768312,0.8148148148148145,0.4350637462628994,0.9508550519184396,19,AMIL-sig,BRCA,2
0.870550214777419,1.0,1.0,1.0,19,AMIL-sig,BRCA,2
0.8748353442533119,0.8391608391608393,0.4940347169664982,0.9573312255515172,19,AMIL-sig,BRCA,2
0.8787113712910738,0.9,0.47300927136205023,0.9852813933673431,19,AMIL-sig,BRCA,2
0.8832804586075319,0.8666666666666667,0.4324115132873494,0.9220267133843184,19,AMIL-sig,BRCA,2
0.8908425116062256,0.9375000000000001,0.6323454417389031,0.9909531417446664,20,AMIL-sig,BRCA,2
0.8472048399721793,0.8705357142857145,0.5732927838384082,0.9660388972308025,19,AMIL-sig,BRCA,3
0.8596127037084577,1.0,1.0,1.0,19,AMIL-sig,BRCA,3
0.8647419704084495,0.6176470588235292,0.299951342103124,0.824639551014527,19,AMIL-sig,BRCA,3
0.8700433468978975,0.8571428571428572,0.3340538792922218,0.9785610585261756,19,AMIL-sig,BRCA,3
0.8742683688701323,0.9411764705882352,0.6501789018555798,0.9914991055661495,19,AMIL-sig,BRCA,3
0.8776044870899256,0.8181818181818182,0.4474286146821811,0.9511622285824918,19,AMIL-sig,BRCA,3
0.8807479910789301,1.0,0.27312284992835606,0.9747124266908934,19,AMIL-sig,BRCA,3
0.8835104036006631,1.0,1.0,1.0,19,AMIL-sig,BRCA,3
0.8878030202652388,1.0,0.5080802057699292,0.9866738226678231,19,AMIL-sig,BRCA,3
0.8933091851971644,0.879699248120301,0.5937224490105159,0.9689787537451071,20,AMIL-sig,BRCA,3
0.8436262452625569,0.78125,0.31707505546627046,0.9483278236203349,19,AMIL-sig,BRCA,4
0.8603202179912623,0.8333333333333333,0.27312284992835606,0.9747124266908934,19,AMIL-sig,BRCA,4
0.8681804712254108,1.0,1.0,1.0,19,AMIL-sig,BRCA,4
0.8744195764203103,0.707070707070707,0.3373289496725633,0.8953297823513617,19,AMIL-sig,BRCA,4
0.8783610519591769,0.888888888888889,0.6241742655534631,0.9709952836347028,19,AMIL-sig,BRCA,4
0.8824385649180951,0.8705357142857145,0.5732927838384082,0.9660388972308025,19,AMIL-sig,BRCA,4
0.8856898171237088,1.0,1.0,1.0,19,AMIL-sig,BRCA,4
0.889290059625566,0.8585858585858589,0.5291220741641643,0.9641382454720216,19,AMIL-sig,BRCA,4
0.8928464127709015,1.0,1.0,1.0,19,AMIL-sig,BRCA,4
0.8983379507846683,0.9444444444444446,0.666390168335329,0.991982923674006,20,AMIL-sig,BRCA,4
0.4203718986546699,0.37037037037037035,0.06680778385850353,0.5453281675744662,12,AMIL-sig,GBMLGG,0
0.6755081912197872,0.5454545454545455,0.1798437539205801,0.8072317339606394,11,AMIL-sig,GBMLGG,0
0.7359104987570307,0.7875000000000001,0.29058535740313257,0.8824967337087402,11,AMIL-sig,GBMLGG,0
0.778673157646923,0.8181818181818182,0.3501903859079383,0.8990239741910536,12,AMIL-sig,GBMLGG,0
0.8006585148043637,0.9,0.47300927136205023,0.9852813933673431,11,AMIL-sig,GBMLGG,0
0.810850891665408,0.9090909090909092,0.5080802057699292,0.9866738226678231,11,AMIL-sig,GBMLGG,0
0.8206802359752853,1.0,1.0,1.0,12,AMIL-sig,GBMLGG,0
0.8283814806934029,0.8750000000000001,0.38700001403202483,0.9813929658789661,11,AMIL-sig,GBMLGG,0
0.8346182985918245,0.8750000000000001,0.38700001403202483,0.9813929658789661,11,AMIL-sig,GBMLGG,0
0.8486868560231972,1.0,1.0,1.0,12,AMIL-sig,GBMLGG,0
0.31144876514117553,0.16666666666666669,0.026510426590825996,0.41298031272402697,12,AMIL-sig,GBMLGG,1
0.6024820067563962,0.9,0.344942874677329,0.9386873807738738,11,AMIL-sig,GBMLGG,1
0.6784212256114103,0.6999999999999998,0.2526688970038936,0.8272209670285114,11,AMIL-sig,GBMLGG,1
0.7404571485769854,0.8333333333333335,0.48171494219537864,0.955509365728065,12,AMIL-sig,GBMLGG,1
0.7809233365843002,1.0,1.0,1.0,11,AMIL-sig,GBMLGG,1
0.8004259496858638,1.0,0.3340538792922218,0.9785610585261756,11,AMIL-sig,GBMLGG,1
0.8156843360140419,1.0,0.27312284992835606,0.9747124266908934,12,AMIL-sig,GBMLGG,1
0.8275453378115344,0.8888888888888886,0.4329650902258062,0.9835640285255789,11,AMIL-sig,GBMLGG,1
0.8378931399145206,0.9090909090909092,0.5080802057699292,0.9866738226678231,11,AMIL-sig,GBMLGG,1
0.8510457518840702,0.8888888888888886,0.4329650902258062,0.9835640285255789,12,AMIL-sig,GBMLGG,1
0.3747917424960711,0.3750000000000001,0.06804877742033777,0.5495058315241136,12,AMIL-sig,GBMLGG,2
0.6454192898776469,0.44444444444444436,0.1038650784906295,0.7479808978601968,11,AMIL-sig,GBMLGG,2
0.7034819058188462,0.5303030303030302,0.20933566232683126,0.7731485795282469,11,AMIL-sig,GBMLGG,2
0.7331572061076447,1.0,1.0,1.0,12,AMIL-sig,GBMLGG,2
0.7568289330629768,0.9,0.47300927136205023,0.9852813933673431,11,AMIL-sig,GBMLGG,2
0.7685257772433292,0.9,0.47300927136205023,0.9852813933673431,11,AMIL-sig,GBMLGG,2
0.7835730180607183,1.0,1.0,1.0,12,AMIL-sig,GBMLGG,2
0.793097544965266,0.8750000000000001,0.38700001403202483,0.9813929658789661,11,AMIL-sig,GBMLGG,2
0.8016959075442025,1.0,1.0,1.0,11,AMIL-sig,GBMLGG,2
0.8135756249075884,1.0,1.0,1.0,12,AMIL-sig,GBMLGG,2
0.400943759865364,0.11111111111111109,0.006338017380401166,0.3852411973474512,12,AMIL-sig,GBMLGG,3
0.6934759767317339,0.505050505050505,0.18693572778544257,0.7571081015248602,11,AMIL-sig,GBMLGG,3
0.7627137222353665,1.0,1.0,1.0,11,AMIL-sig,GBMLGG,3
0.7965431953447366,0.9,0.47300927136205023,0.9852813933673431,12,AMIL-sig,GBMLGG,3
0.817117093162961,0.7500000000000001,0.314807113705519,0.9308983170906276,11,AMIL-sig,GBMLGG,3
0.8285557322331543,0.8750000000000001,0.38700001403202483,0.9813929658789661,11,AMIL-sig,GBMLGG,3
0.836498530255651,0.9166666666666667,0.5389771805707405,0.9878255654004581,12,AMIL-sig,GBMLGG,3
0.8442641506415061,1.0,1.0,1.0,11,AMIL-sig,GBMLGG,3
0.8521840147220672,1.0,1.0,1.0,11,AMIL-sig,GBMLGG,3
0.8615655416810716,1.0,1.0,1.0,12,AMIL-sig,GBMLGG,3
0.4974555123713696,0.25,0.060144555733331315,0.504758833298432,12,AMIL-sig,GBMLGG,4
0.6702691759308739,0.6999999999999998,0.2526688970038936,0.8272209670285114,11,AMIL-sig,GBMLGG,4
0.7298949763121269,0.6481481481481479,0.25317459438599577,0.87206762779799,11,AMIL-sig,GBMLGG,4
0.7686425077516884,0.8181818181818182,0.4474286146821811,0.9511622285824918,11,AMIL-sig,GBMLGG,4
0.7917774135280733,0.8571428571428572,0.3340538792922218,0.9785610585261756,11,AMIL-sig,GBMLGG,4
0.818843009425772,1.0,0.47300927136205023,0.9852813933673431,12,AMIL-sig,GBMLGG,4
0.8262912242499748,0.8750000000000001,0.38700001403202483,0.9813929658789661,11,AMIL-sig,GBMLGG,4
0.8350707585391006,1.0,1.0,1.0,11,AMIL-sig,GBMLGG,4
0.8430799790239668,1.0,1.0,1.0,11,AMIL-sig,GBMLGG,4
0.8523451148675626,1.0,0.38700001403202483,0.9813929658789661,12,AMIL-sig,GBMLGG,4
0.7814819814276683,0.5333333333333332,0.17709138747003988,0.795912518291508,9,AMIL-sig,LUAD,0
0.7942279595968131,0.7291666666666667,0.2763902203361229,0.9253531812572053,9,AMIL-sig,LUAD,0
0.7982008658620591,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,AMIL-sig,LUAD,0
0.8004711101825799,0.7777777777777776,0.25317459438599577,0.87206762779799,9,AMIL-sig,LUAD,0
0.8032571560247436,0.4444444444444444,0.06618675314641241,0.7849083671479585,9,AMIL-sig,LUAD,0
0.8069948902060706,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,AMIL-sig,LUAD,0
0.8107954875844707,1.0,0.3340538792922218,0.9785610585261756,9,AMIL-sig,LUAD,0
0.8131431099642978,0.7777777777777776,0.3647512311654739,0.9392964424866017,9,AMIL-sig,LUAD,0
0.8164223796584367,0.8571428571428572,0.3340538792922218,0.9785610585261756,9,AMIL-sig,LUAD,0
0.8213559760804028,1.0,1.0,1.0,10,AMIL-sig,LUAD,0
0.702697880571822,0.7500000000000001,0.314807113705519,0.9308983170906276,9,AMIL-sig,LUAD,1
0.7291716899573489,0.7500000000000001,0.314807113705519,0.9308983170906276,9,AMIL-sig,LUAD,1
0.7364584006892483,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,AMIL-sig,LUAD,1
0.7440487229489281,0.7291666666666667,0.2763902203361229,0.9253531812572053,9,AMIL-sig,LUAD,1
0.7483795894235069,0.7777777777777776,0.3647512311654739,0.9392964424866017,9,AMIL-sig,LUAD,1
0.7524285886167302,0.8888888888888886,0.3321725136385504,0.9351042486971866,9,AMIL-sig,LUAD,1
0.7565598660568589,1.0,1.0,1.0,9,AMIL-sig,LUAD,1
0.7638464536059383,0.7291666666666667,0.014012434050102383,0.7877701959269336,9,AMIL-sig,LUAD,1
0.7686119381272642,0.8333333333333333,0.07344165011273368,0.8760704399907502,9,AMIL-sig,LUAD,1
0.7756860196027136,0.6666666666666665,0.2816822422216508,0.8783067576313743,10,AMIL-sig,LUAD,1
0.7687849081388306,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,AMIL-sig,LUAD,2
0.7869561727892354,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,AMIL-sig,LUAD,2
0.7921805875315299,0.8571428571428572,0.3340538792922218,0.9785610585261756,9,AMIL-sig,LUAD,2
0.7983738204222347,0.5555555555555554,0.20424177563882337,0.804525015879248,9,AMIL-sig,LUAD,2
0.8020188614692375,0.8750000000000001,0.38700001403202483,0.9813929658789661,9,AMIL-sig,LUAD,2
0.8061057602932613,1.0,1.0,1.0,9,AMIL-sig,LUAD,2
0.8081812303974635,0.7777777777777776,0.2816822422216508,0.8783067576313743,9,AMIL-sig,LUAD,2
0.8125615269126051,0.8888888888888886,0.4329650902258062,0.9835640285255789,9,AMIL-sig,LUAD,2
0.81670541455202,0.625,0.22933332242913165,0.8606982769135387,9,AMIL-sig,LUAD,2
0.8229827904495494,0.7875000000000001,0.38088152320549645,0.9425909522237037,10,AMIL-sig,LUAD,2
0.7718895091620692,0.4500000000000001,0.10757811523828895,0.7512738499261936,9,AMIL-sig,LUAD,3
